Date,Stock,Close
2026-01-14,BDL,1508.2301025390625
2026-01-15,BDL,1508.2301025390625
2026-01-16,BDL,1511.0201416015625
2026-01-19,BDL,1501.9525146484375
2026-01-20,BDL,1447.9447021484375
2026-01-21,BDL,1414.1649169921875
2026-01-22,BDL,1446.0513916015625
2026-01-23,BDL,1403.0047607421875
2026-01-27,BDL,1464.1868896484375
2026-01-28,BDL,1564.429931640625
2026-01-29,BDL,1525.2694091796875
2026-01-30,BDL,1532.7427978515625
2026-02-02,BDL,1321.494873046875
2026-02-03,BDL,1313.423583984375
2026-02-04,BDL,1299.3736572265625
2026-02-05,BDL,1268.7825927734375
2026-02-06,BDL,1263.9000244140625
2026-02-09,BDL,1303.199951171875
2026-02-10,BDL,1300.0
2026-02-11,BDL,1282.5999755859375
2026-02-12,BDL,1271.5999755859375
2026-02-13,BDL,1243.5999755859375
2026-02-16,BDL,1253.699951171875
2026-02-17,BDL,1261.9000244140625
2026-02-18,BDL,1299.199951171875
2026-02-19,BDL,1274.5999755859375
2026-02-20,BDL,1310.4000244140625
2026-02-23,BDL,1275.5999755859375
2026-02-24,BDL,1240.0999755859375
2026-02-25,BDL,1240.800048828125
2026-02-26,BDL,1273.4000244140625
2026-02-27,BDL,1265.199951171875
2026-03-02,BDL,1268.0
2026-03-04,BDL,1269.300048828125
2026-03-05,BDL,1280.5999755859375
2026-03-06,BDL,1356.699951171875
2026-03-09,BDL,1335.5
2026-03-10,BDL,1384.4000244140625
2026-03-11,BDL,1360.0
2026-03-12,BDL,1349.4000244140625
2026-03-13,BDL,1312.0
2026-03-16,BDL,1284.0
2026-03-17,BDL,1296.800048828125
2026-03-18,BDL,1320.199951171875
2026-03-19,BDL,1257.800048828125
2026-03-20,BDL,1249.9000244140625
2026-03-23,BDL,1158.5
2026-03-24,BDL,1174.0999755859375
2026-03-25,BDL,1182.199951171875
2026-03-27,BDL,1136.9000244140625
2026-03-30,BDL,1096.5999755859375
2026-04-01,BDL,1203.9000244140625
2026-04-02,BDL,1185.5999755859375
2026-04-06,BDL,1224.5999755859375
2026-04-07,BDL,1235.9000244140625
2026-04-08,BDL,1291.4000244140625
2026-04-09,BDL,1325.5
2026-04-10,BDL,1345.9000244140625
2026-04-13,BDL,1332.800048828125
2026-04-15,BDL,1356.0999755859375
2026-04-16,BDL,1359.4000244140625
2026-04-17,BDL,1380.699951171875
2026-04-20,BDL,1369.800048828125
2026-04-21,BDL,1375.0
2026-04-22,BDL,1380.199951171875
2026-04-23,BDL,1423.300048828125
2026-04-24,BDL,1400.4000244140625
2026-04-27,BDL,1391.300048828125
2026-04-28,BDL,1396.699951171875
2026-04-29,BDL,1394.0999755859375
2026-04-30,BDL,1364.0999755859375
2026-05-01,BDL,1364.0999755859375
2026-05-04,BDL,1372.4000244140625
2026-05-05,BDL,1398.5999755859375
2026-05-06,BDL,1401.5
2026-05-07,BDL,1466.9000244140625
2026-05-08,BDL,1448.5999755859375
2026-05-11,BDL,1401.300048828125
2026-05-12,BDL,1334.199951171875
2026-05-13,BDL,1360.300048828125
2026-05-14,BDL,1353.0999755859375
2026-05-15,BDL,1325.4000244140625
2026-05-18,BDL,1309.199951171875
2026-05-19,BDL,1311.800048828125
2026-05-20,BDL,1303.800048828125
2026-05-21,BDL,1303.800048828125
2026-05-22,BDL,1312.5
2026-05-25,BDL,1326.0999755859375
2026-05-26,BDL,1329.9000244140625
2026-05-27,BDL,1282.199951171875
2026-05-28,BDL,1282.199951171875
2026-05-29,BDL,1204.5999755859375
2026-06-01,BDL,1204.0
2026-06-02,BDL,1206.0999755859375
2026-06-03,BDL,1227.0
2026-06-04,BDL,1212.800048828125
2026-06-05,BDL,1207.4000244140625
2026-06-08,BDL,1187.0
2026-06-09,BDL,1202.800048828125
2026-06-10,BDL,1183.800048828125
2026-01-01,BEL,396.01409912109375
2026-01-02,BEL,401.4409790039063
2026-01-05,BEL,412.04583740234375
2026-01-06,BEL,411.3488159179688
2026-01-07,BEL,413.8880004882813
2026-01-08,BEL,413.8880004882813
2026-01-09,BEL,416.8752746582031
2026-01-12,BEL,415.9293212890625
2026-01-13,BEL,411.9462890625
2026-01-14,BEL,415.8297424316406
2026-01-15,BEL,415.8297424316406
2026-01-16,BEL,408.5108947753906
2026-01-19,BEL,411.0500793457031
2026-01-20,BEL,407.6147155761719
2026-01-21,BEL,400.943115234375
2026-01-22,BEL,415.531005859375
2026-01-23,BEL,408.958984375
2026-01-27,BEL,414.1867370605469
2026-01-28,BEL,451.0796813964844
2026-01-29,BEL,442.6156921386719
2026-01-30,BEL,447.09661865234375
2026-02-02,BEL,437.2385864257813
2026-02-03,BEL,437.0892333984375
2026-02-04,BEL,437.3381958007813
2026-02-05,BEL,431.06488037109375
2026-02-06,BEL,427.8286437988281
2026-02-09,BEL,435.4461975097656
2026-02-10,BEL,435.4461975097656
2026-02-11,BEL,435.6951599121094
2026-02-12,BEL,442.0182495117188
2026-02-13,BEL,433.7036437988281
2026-02-16,BEL,436.1432495117188
2026-02-17,BEL,444.9557495117188
2026-02-18,BEL,445.8021545410156
2026-02-19,BEL,433.5044860839844
2026-02-20,BEL,439.2799072265625
2026-02-23,BEL,437.8858337402344
2026-02-24,BEL,433.2057495117188
2026-02-25,BEL,437.437744140625
2026-02-26,BEL,447.1463928222656
2026-02-27,BEL,442.81488037109375
2026-03-02,BEL,452.0256652832031
2026-03-04,BEL,444.9557495117188
2026-03-05,BEL,458.0499877929688
2026-03-06,BEL,468.4500122070313
2026-03-09,BEL,457.3500061035156
2026-03-10,BEL,463.3500061035156
2026-03-11,BEL,454.1000061035156
2026-03-12,BEL,453.5499877929688
2026-03-13,BEL,439.3999938964844
2026-03-16,BEL,429.5
2026-03-17,BEL,439.3500061035156
2026-03-18,BEL,442.6000061035156
2026-03-19,BEL,430.7999877929688
2026-03-20,BEL,426.1000061035156
2026-03-23,BEL,405.5
2026-03-24,BEL,414.4500122070313
2026-03-25,BEL,413.4500122070313
2026-03-27,BEL,404.75
2026-03-30,BEL,400.6499938964844
2026-04-01,BEL,418.7000122070313
2026-04-02,BEL,421.6000061035156
2026-04-06,BEL,427.1499938964844
2026-04-07,BEL,427.7999877929688
2026-04-08,BEL,433.1000061035156
2026-04-09,BEL,439.75
2026-04-10,BEL,442.4500122070313
2026-04-13,BEL,441.5499877929688
2026-04-15,BEL,447.6499938964844
2026-04-16,BEL,455.6499938964844
2026-04-17,BEL,462.75
2026-04-20,BEL,457.5499877929688
2026-04-21,BEL,451.5
2026-04-22,BEL,448.7000122070313
2026-04-23,BEL,449.9500122070313
2026-04-24,BEL,444.4500122070313
2026-04-27,BEL,435.6000061035156
2026-04-28,BEL,435.75
2026-04-29,BEL,437.5499877929688
2026-04-30,BEL,431.2999877929688
2026-05-01,BEL,431.2999877929688
2026-05-04,BEL,433.5499877929688
2026-05-05,BEL,433.3500061035156
2026-05-06,BEL,438.2000122070313
2026-05-07,BEL,439.4500122070313
2026-05-08,BEL,439.7000122070313
2026-05-11,BEL,431.9500122070313
2026-05-12,BEL,416.5
2026-05-13,BEL,428.25
2026-05-14,BEL,428.8500061035156
2026-05-15,BEL,423.6499938964844
2026-05-18,BEL,426.6000061035156
2026-05-19,BEL,422.9500122070313
2026-05-20,BEL,413.2999877929688
2026-05-21,BEL,420.3999938964844
2026-05-22,BEL,416.5499877929688
2026-05-25,BEL,421.8500061035156
2026-05-26,BEL,420.1000061035156
2026-05-27,BEL,419.1000061035156
2026-05-28,BEL,419.1000061035156
2026-05-29,BEL,410.75
2026-06-01,BEL,407.2000122070313
2026-06-02,BEL,407.8500061035156
2026-06-03,BEL,406.6000061035156
2026-06-04,BEL,409.8999938964844
2026-06-05,BEL,408.2000122070313
2026-06-08,BEL,412.9500122070313
2026-06-09,BEL,412.0499877929688
2026-06-10,BEL,408.3500061035156
2026-01-01,BHARATFORG,1462.7275390625
2026-01-02,BHARATFORG,1475.5128173828125
2026-01-05,BHARATFORG,1480.607177734375
2026-01-06,BHARATFORG,1473.0157470703125
2026-01-07,BHARATFORG,1481.705810546875
2026-01-08,BHARATFORG,1452.4393310546875
2026-01-09,BHARATFORG,1442.8502197265625
2026-01-12,BHARATFORG,1454.9364013671875
2026-01-13,BHARATFORG,1458.6322021484375
2026-01-14,BHARATFORG,1445.547119140625
2026-01-16,BHARATFORG,1455.735595703125
2026-01-19,BHARATFORG,1413.4837646484375
2026-01-20,BHARATFORG,1392.5078125
2026-01-21,BHARATFORG,1378.4239501953125
2026-01-22,BHARATFORG,1429.8651123046875
2026-01-23,BHARATFORG,1407.1910400390625
2026-01-27,BHARATFORG,1416.8800048828125
2026-01-28,BHARATFORG,1457.43359375
2026-01-29,BHARATFORG,1436.2578125
2026-01-30,BHARATFORG,1439.7537841796875
2026-02-02,BHARATFORG,1442.0511474609375
2026-02-03,BHARATFORG,1537.2423095703125
2026-02-04,BHARATFORG,1589.1829833984375
2026-02-05,BHARATFORG,1571.4031982421875
2026-02-06,BHARATFORG,1555.72119140625
2026-02-09,BHARATFORG,1588.5836181640625
2026-02-10,BHARATFORG,1612.1566162109375
2026-02-11,BHARATFORG,1674.4854736328125
2026-02-12,BHARATFORG,1724.7279052734375
2026-02-13,BHARATFORG,1736.814208984375
2026-02-16,BHARATFORG,1725.42724609375
2026-02-17,BHARATFORG,1749.199951171875
2026-02-18,BHARATFORG,1771.4000244140625
2026-02-19,BHARATFORG,1758.199951171875
2026-02-20,BHARATFORG,1780.0
2026-02-23,BHARATFORG,1832.0
2026-02-24,BHARATFORG,1858.300048828125
2026-02-25,BHARATFORG,1902.0
2026-02-26,BHARATFORG,1912.0
2026-02-27,BHARATFORG,1911.199951171875
2026-03-02,BHARATFORG,1879.300048828125
2026-03-04,BHARATFORG,1841.800048828125
2026-03-05,BHARATFORG,1898.4000244140625
2026-03-06,BHARATFORG,1923.9000244140625
2026-03-09,BHARATFORG,1862.300048828125
2026-03-10,BHARATFORG,1842.199951171875
2026-03-11,BHARATFORG,1797.0999755859375
2026-03-12,BHARATFORG,1779.5999755859375
2026-03-13,BHARATFORG,1675.0999755859375
2026-03-16,BHARATFORG,1697.0
2026-03-17,BHARATFORG,1746.0
2026-03-18,BHARATFORG,1804.4000244140625
2026-03-19,BHARATFORG,1712.4000244140625
2026-03-20,BHARATFORG,1711.5
2026-03-23,BHARATFORG,1648.5999755859375
2026-03-24,BHARATFORG,1708.800048828125
2026-03-25,BHARATFORG,1736.5
2026-03-27,BHARATFORG,1725.0999755859375
2026-03-30,BHARATFORG,1674.5999755859375
2026-04-01,BHARATFORG,1668.4000244140625
2026-04-02,BHARATFORG,1642.5999755859375
2026-04-06,BHARATFORG,1670.5999755859375
2026-04-07,BHARATFORG,1671.300048828125
2026-04-08,BHARATFORG,1781.4000244140625
2026-04-09,BHARATFORG,1739.4000244140625
2026-04-10,BHARATFORG,1798.800048828125
2026-04-13,BHARATFORG,1801.300048828125
2026-04-15,BHARATFORG,1831.5999755859373
2026-04-16,BHARATFORG,1855.800048828125
2026-04-17,BHARATFORG,1860.5
2026-04-20,BHARATFORG,1866.199951171875
2026-04-21,BHARATFORG,1895.800048828125
2026-04-22,BHARATFORG,1903.199951171875
2026-04-23,BHARATFORG,1874.0999755859373
2026-04-24,BHARATFORG,1856.0
2026-04-27,BHARATFORG,1901.0999755859373
2026-04-28,BHARATFORG,1894.800048828125
2026-04-29,BHARATFORG,1907.800048828125
2026-04-30,BHARATFORG,1881.5999755859373
2026-05-01,BHARATFORG,1881.5999755859373
2026-05-04,BHARATFORG,1845.800048828125
2026-05-05,BHARATFORG,1866.5999755859373
2026-05-06,BHARATFORG,1873.800048828125
2026-05-07,BHARATFORG,1992.9000244140625
2026-05-08,BHARATFORG,1989.699951171875
2026-05-11,BHARATFORG,1987.0
2026-05-12,BHARATFORG,1913.0
2026-05-13,BHARATFORG,1945.9000244140625
2026-05-14,BHARATFORG,1948.9000244140625
2026-05-15,BHARATFORG,1913.0999755859373
2026-05-18,BHARATFORG,1891.0
2026-05-19,BHARATFORG,1857.300048828125
2026-05-20,BHARATFORG,1888.199951171875
2026-05-21,BHARATFORG,1898.800048828125
2026-05-22,BHARATFORG,1897.699951171875
2026-05-25,BHARATFORG,1918.300048828125
2026-05-26,BHARATFORG,1930.4000244140625
2026-05-27,BHARATFORG,1938.5999755859373
2026-05-28,BHARATFORG,1938.5999755859373
2026-05-29,BHARATFORG,1957.199951171875
2026-06-01,BHARATFORG,1922.699951171875
2026-06-02,BHARATFORG,1902.9000244140625
2026-06-03,BHARATFORG,1936.5
2026-06-04,BHARATFORG,1937.5
2026-06-05,BHARATFORG,1929.800048828125
2026-06-08,BHARATFORG,1893.0999755859373
2026-06-09,BHARATFORG,1925.4000244140625
2026-06-10,BHARATFORG,1949.199951171875
2026-01-01,BHARTIARTL,2110.39990234375
2026-01-02,BHARTIARTL,2106.300048828125
2026-01-05,BHARTIARTL,2105.0
2026-01-06,BHARTIARTL,2105.300048828125
2026-01-07,BHARTIARTL,2084.199951171875
2026-01-08,BHARTIARTL,2066.300048828125
2026-01-09,BHARTIARTL,2027.0999755859373
2026-01-12,BHARTIARTL,2044.0
2026-01-13,BHARTIARTL,2026.9000244140625
2026-01-14,BHARTIARTL,2022.5
2026-01-15,BHARTIARTL,2022.5
2026-01-16,BHARTIARTL,2016.4000244140625
2026-01-19,BHARTIARTL,2010.0
2026-01-20,BHARTIARTL,1996.0
2026-01-21,BHARTIARTL,1996.0999755859373
2026-01-22,BHARTIARTL,2002.199951171875
2026-01-23,BHARTIARTL,1984.699951171875
2026-01-27,BHARTIARTL,1973.4000244140625
2026-01-28,BHARTIARTL,1957.699951171875
2026-01-29,BHARTIARTL,1967.9000244140625
2026-01-30,BHARTIARTL,1968.699951171875
2026-02-02,BHARTIARTL,1965.4000244140625
2026-02-03,BHARTIARTL,1997.300048828125
2026-02-04,BHARTIARTL,2025.800048828125
2026-02-05,BHARTIARTL,1992.4000244140625
2026-02-06,BHARTIARTL,2038.4000244140625
2026-02-09,BHARTIARTL,2038.199951171875
2026-02-10,BHARTIARTL,2011.300048828125
2026-02-11,BHARTIARTL,2012.0999755859373
2026-02-12,BHARTIARTL,2014.5
2026-02-13,BHARTIARTL,2004.699951171875
2026-02-16,BHARTIARTL,2029.4000244140625
2026-02-17,BHARTIARTL,2020.300048828125
2026-02-18,BHARTIARTL,2021.800048828125
2026-02-19,BHARTIARTL,1988.5999755859373
2026-02-20,BHARTIARTL,1977.4000244140625
2026-02-23,BHARTIARTL,1997.300048828125
2026-02-24,BHARTIARTL,1941.0
2026-02-25,BHARTIARTL,1913.4000244140625
2026-02-26,BHARTIARTL,1929.5999755859373
2026-02-27,BHARTIARTL,1879.300048828125
2026-03-02,BHARTIARTL,1873.199951171875
2026-03-04,BHARTIARTL,1905.9000244140625
2026-03-05,BHARTIARTL,1907.0
2026-03-06,BHARTIARTL,1870.800048828125
2026-03-09,BHARTIARTL,1866.699951171875
2026-03-10,BHARTIARTL,1850.4000244140625
2026-03-11,BHARTIARTL,1807.0
2026-03-12,BHARTIARTL,1801.300048828125
2026-03-13,BHARTIARTL,1803.4000244140625
2026-03-16,BHARTIARTL,1788.800048828125
2026-03-17,BHARTIARTL,1827.0
2026-03-18,BHARTIARTL,1855.4000244140625
2026-03-19,BHARTIARTL,1827.0
2026-03-20,BHARTIARTL,1846.0999755859373
2026-03-23,BHARTIARTL,1795.9000244140625
2026-03-24,BHARTIARTL,1802.0999755859373
2026-03-25,BHARTIARTL,1834.9000244140625
2026-03-27,BHARTIARTL,1843.9000244140625
2026-03-30,BHARTIARTL,1782.4000244140625
2026-04-01,BHARTIARTL,1781.9000244140625
2026-04-02,BHARTIARTL,1789.699951171875
2026-04-06,BHARTIARTL,1792.800048828125
2026-04-07,BHARTIARTL,1830.300048828125
2026-04-08,BHARTIARTL,1861.5999755859373
2026-04-09,BHARTIARTL,1859.4000244140625
2026-04-10,BHARTIARTL,1870.0
2026-04-13,BHARTIARTL,1870.9000244140625
2026-04-15,BHARTIARTL,1855.699951171875
2026-04-16,BHARTIARTL,1840.5999755859373
2026-04-17,BHARTIARTL,1846.9000244140625
2026-04-20,BHARTIARTL,1846.0999755859373
2026-04-21,BHARTIARTL,1855.0
2026-04-22,BHARTIARTL,1829.0
2026-04-23,BHARTIARTL,1841.199951171875
2026-04-24,BHARTIARTL,1814.5
2026-04-27,BHARTIARTL,1820.0999755859373
2026-04-28,BHARTIARTL,1843.800048828125
2026-04-29,BHARTIARTL,1888.0999755859373
2026-04-30,BHARTIARTL,1886.800048828125
2026-05-01,BHARTIARTL,1886.800048828125
2026-05-04,BHARTIARTL,1827.0999755859373
2026-05-05,BHARTIARTL,1806.0999755859373
2026-05-06,BHARTIARTL,1833.699951171875
2026-05-07,BHARTIARTL,1826.5999755859373
2026-05-08,BHARTIARTL,1834.5
2026-05-11,BHARTIARTL,1759.800048828125
2026-05-12,BHARTIARTL,1756.800048828125
2026-05-13,BHARTIARTL,1789.199951171875
2026-05-14,BHARTIARTL,1883.5
2026-05-15,BHARTIARTL,1905.4000244140625
2026-05-18,BHARTIARTL,1938.0999755859373
2026-05-19,BHARTIARTL,1913.5
2026-05-20,BHARTIARTL,1904.9000244140625
2026-05-21,BHARTIARTL,1885.300048828125
2026-05-22,BHARTIARTL,1871.4000244140625
2026-05-25,BHARTIARTL,1874.800048828125
2026-05-26,BHARTIARTL,1846.9000244140625
2026-05-27,BHARTIARTL,1852.199951171875
2026-05-28,BHARTIARTL,1852.199951171875
2026-05-29,BHARTIARTL,1829.0
2026-06-01,BHARTIARTL,1810.5999755859373
2026-06-02,BHARTIARTL,1814.199951171875
2026-06-03,BHARTIARTL,1824.0999755859373
2026-06-04,BHARTIARTL,1818.9000244140625
2026-06-05,BHARTIARTL,1798.199951171875
2026-06-08,BHARTIARTL,1813.300048828125
2026-06-09,BHARTIARTL,1799.0
2026-06-10,BHARTIARTL,1775.199951171875
2026-01-01,BHEL,291.45001220703125
2026-01-02,BHEL,299.5
2026-01-05,BHEL,300.04998779296875
2026-01-06,BHEL,296.95001220703125
2026-01-07,BHEL,303.54998779296875
2026-01-08,BHEL,271.75
2026-01-09,BHEL,274.25
2026-01-12,BHEL,267.8999938964844
2026-01-13,BHEL,265.54998779296875
2026-01-14,BHEL,267.45001220703125
2026-01-15,BHEL,267.45001220703125
2026-01-16,BHEL,265.3999938964844
2026-01-19,BHEL,263.1000061035156
2026-01-20,BHEL,250.1499938964844
2026-01-21,BHEL,252.3500061035156
2026-01-22,BHEL,251.5500030517578
2026-01-23,BHEL,242.5
2026-01-27,BHEL,247.6999969482422
2026-01-28,BHEL,259.6499938964844
2026-01-29,BHEL,260.5
2026-01-30,BHEL,262.70001220703125
2026-02-02,BHEL,258.25
2026-02-03,BHEL,267.8999938964844
2026-02-04,BHEL,272.70001220703125
2026-02-05,BHEL,268.8999938964844
2026-02-06,BHEL,266.6000061035156
2026-02-09,BHEL,274.6499938964844
2026-02-10,BHEL,276.1000061035156
2026-02-11,BHEL,260.6499938964844
2026-02-12,BHEL,260.6000061035156
2026-02-13,BHEL,255.75
2026-02-16,BHEL,262.5
2026-02-17,BHEL,262.79998779296875
2026-02-18,BHEL,261.6000061035156
2026-02-19,BHEL,253.8000030517578
2026-02-20,BHEL,257.29998779296875
2026-02-23,BHEL,258.25
2026-02-24,BHEL,261.79998779296875
2026-02-25,BHEL,261.95001220703125
2026-02-26,BHEL,264.8500061035156
2026-02-27,BHEL,264.95001220703125
2026-03-02,BHEL,262.1499938964844
2026-03-04,BHEL,247.8999938964844
2026-03-05,BHEL,257.25
2026-03-06,BHEL,258.95001220703125
2026-03-09,BHEL,255.3999938964844
2026-03-10,BHEL,258.6499938964844
2026-03-11,BHEL,255.75
2026-03-12,BHEL,267.8500061035156
2026-03-13,BHEL,258.5
2026-03-16,BHEL,253.5
2026-03-17,BHEL,256.3500061035156
2026-03-18,BHEL,260.1499938964844
2026-03-19,BHEL,251.75
2026-03-20,BHEL,262.04998779296875
2026-03-23,BHEL,252.8500061035156
2026-03-24,BHEL,258.20001220703125
2026-03-25,BHEL,262.04998779296875
2026-03-27,BHEL,254.8500061035156
2026-03-30,BHEL,245.5
2026-04-01,BHEL,251.83999633789065
2026-04-02,BHEL,248.1100006103516
2026-04-06,BHEL,245.63999938964844
2026-04-07,BHEL,253.58999633789065
2026-04-08,BHEL,265.70001220703125
2026-04-09,BHEL,277.20001220703125
2026-04-10,BHEL,284.7099914550781
2026-04-13,BHEL,287.7699890136719
2026-04-15,BHEL,292.5
2026-04-16,BHEL,309.260009765625
2026-04-17,BHEL,316.7900085449219
2026-04-20,BHEL,325.6300048828125
2026-04-21,BHEL,332.6099853515625
2026-04-22,BHEL,333.6400146484375
2026-04-23,BHEL,337.6000061035156
2026-04-24,BHEL,337.3900146484375
2026-04-27,BHEL,348.5799865722656
2026-04-28,BHEL,354.7099914550781
2026-04-29,BHEL,344.5
2026-04-30,BHEL,352.4100036621094
2026-05-01,BHEL,352.4100036621094
2026-05-04,BHEL,377.0499877929688
2026-05-05,BHEL,374.9500122070313
2026-05-06,BHEL,385.9500122070313
2026-05-07,BHEL,406.4500122070313
2026-05-08,BHEL,404.6000061035156
2026-05-11,BHEL,401.3500061035156
2026-05-12,BHEL,391.75
2026-05-13,BHEL,403.8500061035156
2026-05-14,BHEL,413.1499938964844
2026-05-15,BHEL,398.2999877929688
2026-05-18,BHEL,395.25
2026-05-19,BHEL,401.1000061035156
2026-05-20,BHEL,408.3999938964844
2026-05-21,BHEL,408.1499938964844
2026-05-22,BHEL,408.5499877929688
2026-05-25,BHEL,419.3999938964844
2026-05-26,BHEL,417.75
2026-05-27,BHEL,422.3500061035156
2026-05-28,BHEL,422.3500061035156
2026-05-29,BHEL,416.75
2026-06-01,BHEL,404.7999877929688
2026-06-02,BHEL,410.75
2026-06-03,BHEL,406.2999877929688
2026-06-04,BHEL,389.2000122070313
2026-06-05,BHEL,386.9500122070313
2026-06-08,BHEL,386.2999877929688
2026-06-09,BHEL,396.5499877929688
2026-06-10,BHEL,377.2999877929688
2026-01-01,BIOCON,387.75
2026-01-02,BIOCON,392.9500122070313
2026-01-05,BIOCON,391.3500061035156
2026-01-06,BIOCON,385.1499938964844
2026-01-07,BIOCON,387.0499877929688
2026-01-08,BIOCON,377.9500122070313
2026-01-09,BIOCON,379.6000061035156
2026-01-12,BIOCON,371.7999877929688
2026-01-13,BIOCON,377.2999877929688
2026-01-14,BIOCON,379.0
2026-01-15,BIOCON,379.0
2026-01-16,BIOCON,377.6499938964844
2026-01-19,BIOCON,376.0499877929688
2026-01-20,BIOCON,366.8500061035156
2026-01-21,BIOCON,364.8500061035156
2026-01-22,BIOCON,373.0
2026-01-23,BIOCON,366.2000122070313
2026-01-27,BIOCON,365.25
2026-01-28,BIOCON,370.5
2026-01-29,BIOCON,365.2999877929688
2026-01-30,BIOCON,366.7999877929688
2026-02-02,BIOCON,370.1499938964844
2026-02-03,BIOCON,372.2999877929688
2026-02-04,BIOCON,368.5499877929688
2026-02-05,BIOCON,367.7999877929688
2026-02-06,BIOCON,365.3999938964844
2026-02-09,BIOCON,373.9500122070313
2026-02-10,BIOCON,371.0499877929688
2026-02-11,BIOCON,375.2000122070313
2026-02-12,BIOCON,375.0499877929688
2026-02-13,BIOCON,377.9500122070313
2026-02-16,BIOCON,380.3500061035156
2026-02-17,BIOCON,379.3500061035156
2026-02-18,BIOCON,378.9500122070313
2026-02-19,BIOCON,382.6499938964844
2026-02-20,BIOCON,383.9500122070313
2026-02-23,BIOCON,387.7000122070313
2026-02-24,BIOCON,390.75
2026-02-25,BIOCON,395.8500061035156
2026-02-26,BIOCON,394.8500061035156
2026-02-27,BIOCON,389.7999877929688
2026-03-02,BIOCON,387.9500122070313
2026-03-04,BIOCON,378.3500061035156
2026-03-05,BIOCON,386.7999877929688
2026-03-06,BIOCON,390.7000122070313
2026-03-09,BIOCON,389.7000122070313
2026-03-10,BIOCON,395.7999877929688
2026-03-11,BIOCON,395.3500061035156
2026-03-12,BIOCON,392.2000122070313
2026-03-13,BIOCON,383.5499877929688
2026-03-16,BIOCON,377.0499877929688
2026-03-17,BIOCON,377.5499877929688
2026-03-18,BIOCON,382.6000061035156
2026-03-19,BIOCON,368.5499877929688
2026-03-20,BIOCON,380.9500122070313
2026-03-23,BIOCON,367.1499938964844
2026-03-24,BIOCON,369.0499877929688
2026-03-25,BIOCON,379.6499938964844
2026-03-27,BIOCON,370.1000061035156
2026-03-30,BIOCON,360.8999938964844
2026-04-01,BIOCON,365.2000122070313
2026-04-02,BIOCON,352.54998779296875
2026-04-06,BIOCON,355.0
2026-04-07,BIOCON,340.04998779296875
2026-04-08,BIOCON,349.79998779296875
2026-04-09,BIOCON,345.70001220703125
2026-04-10,BIOCON,348.6000061035156
2026-04-13,BIOCON,345.0
2026-04-15,BIOCON,350.3500061035156
2026-04-16,BIOCON,350.75
2026-04-17,BIOCON,358.1000061035156
2026-04-20,BIOCON,359.04998779296875
2026-04-21,BIOCON,361.5
2026-04-22,BIOCON,357.79998779296875
2026-04-23,BIOCON,358.0
2026-04-24,BIOCON,349.8500061035156
2026-04-27,BIOCON,362.0
2026-04-28,BIOCON,362.7999877929688
2026-04-29,BIOCON,362.25
2026-04-30,BIOCON,359.6499938964844
2026-05-01,BIOCON,359.6499938964844
2026-05-04,BIOCON,360.6000061035156
2026-05-05,BIOCON,368.25
2026-05-06,BIOCON,380.6000061035156
2026-05-07,BIOCON,382.25
2026-05-08,BIOCON,380.3999938964844
2026-05-11,BIOCON,390.4500122070313
2026-05-12,BIOCON,402.4500122070313
2026-05-13,BIOCON,417.6000061035156
2026-05-14,BIOCON,419.0
2026-05-15,BIOCON,430.1000061035156
2026-05-18,BIOCON,426.25
2026-05-19,BIOCON,428.1499938964844
2026-05-20,BIOCON,432.7000122070313
2026-05-21,BIOCON,430.8500061035156
2026-05-22,BIOCON,430.25
2026-05-25,BIOCON,430.0499877929688
2026-05-26,BIOCON,436.1499938964844
2026-05-27,BIOCON,432.2000122070313
2026-05-28,BIOCON,432.2000122070313
2026-05-29,BIOCON,428.6499938964844
2026-06-01,BIOCON,425.6499938964844
2026-06-02,BIOCON,416.7999877929688
2026-06-03,BIOCON,412.4500122070313
2026-06-04,BIOCON,416.0499877929688
2026-06-05,BIOCON,412.2999877929688
2026-06-08,BIOCON,409.25
2026-06-09,BIOCON,416.3500061035156
2026-06-10,BIOCON,414.6000061035156
2026-01-01,BOSCHLTD,36140.0
2026-01-02,BOSCHLTD,39420.0
2026-01-05,BOSCHLTD,39170.0
2026-01-06,BOSCHLTD,38960.0
2026-01-07,BOSCHLTD,39145.0
2026-01-08,BOSCHLTD,38660.0
2026-01-09,BOSCHLTD,37995.0
2026-01-12,BOSCHLTD,37660.0
2026-01-13,BOSCHLTD,37905.0
2026-01-14,BOSCHLTD,37455.0
2026-01-15,BOSCHLTD,37455.0
2026-01-16,BOSCHLTD,36835.0
2026-01-19,BOSCHLTD,36510.0
2026-01-20,BOSCHLTD,35575.0
2026-01-21,BOSCHLTD,35130.0
2026-01-22,BOSCHLTD,35710.0
2026-01-23,BOSCHLTD,35265.0
2026-01-27,BOSCHLTD,35310.0
2026-01-28,BOSCHLTD,36185.0
2026-01-29,BOSCHLTD,36015.0
2026-01-30,BOSCHLTD,36530.0
2026-02-02,BOSCHLTD,36605.0
2026-02-03,BOSCHLTD,37740.0
2026-02-04,BOSCHLTD,36710.0
2026-02-05,BOSCHLTD,36275.0
2026-02-06,BOSCHLTD,36340.0
2026-02-09,BOSCHLTD,35630.0
2026-02-10,BOSCHLTD,35575.0
2026-02-11,BOSCHLTD,36570.0
2026-02-12,BOSCHLTD,36495.0
2026-02-13,BOSCHLTD,35695.0
